PSRJ,GL,P1,RAJ_ERR,ELONG,DECJ,BSURF,PMDEC_ERR,PMELONG,DM,PML,P0_ERR,PMELAT_ERR,P1_ERR,PX,AGE,PMELAT,DECJD,POSEPOCH,DECJ_ERR,PX_ERR,RAJD_ERR,PMDEC,GB,DIST,PMELONG_ERR,PMRA_ERR,PMB,ELONG_ERR,PMRA,BNAME,RAJD,P0,ELAT,DM_ERR,DECJD_ERR,EDOT,ELAT_ERR,RAJ
J0054+69,123.19967131768234,,25.0,52.70751851218524,+69:26,,,,90.3,,,,,,,,69.43333333333334,,2.0,,0.10416666666666664,,6.563160321545796,2.347,,,,,,,13.616666666666665,,55.70096173623813,0.2,0.03333333333333333,,,00:54:28
J0054+6946,123.24079228682,7.1940970896673425e-16,0.009463593984235732,53.17957,+69:46:16.86620738,783316924702.3044,,,116.52,,4.162447689296437e-12,,6.937412815494064e-19,,18343766.422359146,,69.77135172427286,56500.0,0.006959001742781916,,3.943164160098221e-05,,6.901731557866978,2.757,,,,2e-05,,,13.74631581688266,0.8329113287435861,55.915268,0.05,1.9330560396616433e-06,4.915183362612405e+31,8e-06,00:54:59.11579605
J0054-7228,302.5652519589194,9.55939737276841e-15,0.04,312.9917127188361,-72:28:33.39,1687603947593.0947,,,92.4,,4.232443714145227e-12,,3.385954971317324e-19,,482220.9959047283,,-72.47594166666667,59692.1,0.17,,0.00016666666666666666,,-44.64984345094704,58.507,,,,,,,13.725833333333332,0.29094479593714084,-64.59818123713683,0.1,4.722222222222223e-05,1.532351759618106e+34,,00:54:54.20
J0055+5117,123.62112700654612,9.537640511866794e-15,0.0001,36.468518112911255,+51:17:24.601,4545097561976.514,0.1,0.0963858869244234,44.013,10.766321006198286,3.579159191193913e-12,,3.579159191195368e-20,0.35,3513747.924528717,-20.306935016412538,51.290166944444444,56000.0,0.001,0.06,4.1666666666666667e-07,-17.4,-11.57580127464177,2.8,,0.07,-17.218223833819017,,10.47,B0052+51,13.939158749999997,2.115171148865356,40.99613971778299,0.003,2.7777777777777776e-07,3.9789102563740492e+31,,00:55:45.3981
J0056+4756,123.79637988289157,3.3284866831837113e-15,0.027041598896903107,34.41337,+47:56:10.56199127,1268414667821.4604,,,18.1354,,6.684558310328043e-12,,6.68455831033469e-20,,2246957.9456169014,,47.93626721979803,49872.0,0.13637044670145462,,0.00011267332873709628,,-14.927109169209864,1.123,,,,6e-05,,B0053+47,14.106300394510733,0.47203666207644096,38.03833,0.0013,3.788067963929295e-05,1.2493363278637691e+33,7e-05,00:56:25.51209468
J0057-7201,302.24382919895464,1e-16,0.4,314.16330873167493,-72:01:19,274913793983.20483,,,27.0,,2e-10,,8e-17,,116938937.46672751,,-72.02194444444444,51213.0,2.0,,0.0016666666666666666,,-45.09789606616961,3.475,,,,,,,14.433333333333332,0.7380624426,-64.59368080089621,5.0,0.0005555555555555556,9.819297498732461e+30,,00:57:44.0
J0058+4950,124.04528787218507,8.035708011582396e-16,0.036010174339653006,35.941,+49:50:26.02069741,905308992687.2441,,,66.9,,3.968250869917232e-11,,1.9841254349586163e-17,,19638642.03066499,,49.8405613048356,56500.0,0.048528127285007924,,0.0001500423930818875,,-13.016640145835124,2.644,,,,0.0001,,,14.5416204182854,0.9960234522737444,39.55191,,1.3480035356946645e-05,3.210518606417402e+31,6e-05,00:58:09.98890039
J0058+6125,123.716977811471,,,44.75189010938061,+61:25,,,,128.3,,,,,,,,61.416666666666664,54100.0,,,,,-1.4450779380058008,2.597,,,,,,,14.499999999999998,0.637,49.289190101635334,0.2,,,,00:58
J0058-7218,302.1991299878017,2.889956992961237e-14,0.2,313.6171053297727,-72:18:06,802575789076.304,,,,,1.8950537658762207e-10,,2.842580648814376e-15,,11933.159069629432,,-72.30166666666666,58924.0,1.0,,0.0008333333333333333,,-44.81685168508115,59.7,,,,,,,14.56958333333333,0.021766107632488065,-64.75303299456749,,0.0002777777777777778,1.1063914203343144e+38,,00:58:16.7
J0059+69,123.62918309137352,,36.0,53.8608353262892,+69:55,,,,63.53,,,,,,,,69.91666666666667,,3.0,,0.15,,7.055834527408912,2.048,,,,,,,14.874999999999996,1.1459,55.754031676809916,0.05,0.05,,,00:59:30
J0100+8023,123.31811672318905,3.543e-16,0.01,69.54616367129135,+80:23:41.75,736127158031.1512,,,56.0062,,2e-10,,6e-19,,66792770.34675573,,80.39493055555556,56676.0,0.03,,4.1666666666666665e-05,,17.529804983155138,2.847,,,,,,,15.067041666666665,1.4936009186,62.54422527730131,0.0008,8.333333333333334e-06,4.19785248277994e+30,,01:00:16.09
J0100-7211,301.93029078680365,1.88e-11,0.11,314.0358273449929,-72:11:33.6,392940415928929.3,,,,,9e-06,,8e-13,,6759.332074439768,,-72.19266666666667,53032.0,0.5,,0.00045833333333333327,,-44.917534826681596,59.7,,,,,,,15.179291666666664,8.020392,-64.87423261313569,,0.0001388888888888889,1.4385693419411274e+33,,01:00:43.03
J0101-6422,301.1922638871534,5.16e-21,0.0002,328.66595367254774,-64:22:30.171,116602415.56941156,2.0,-3.2402056514212263,11.921,-9.230785644226966,2e-16,,3e-23,,7900994733.809192,-15.280741714213285,-64.3750475,55520.0,0.002,,8.333333333333333e-07,-12.0,-52.72026776078658,1.001,,1.0,12.601293441164405,,10.0,,15.296317916666665,0.0025731519721683,-60.76524157346257,0.0004,5.555555555555555e-07,1.195674943328661e+34,,01:01:11.1163
J0102+4839,124.87408846956852,1.1412965219709527e-20,6e-05,36.047384455293354,+48:39:42.7635,186121507.25344008,0.5,-3.8948663681153377,53.5041,-3.309688157594266,7.028769958250671e-16,,3.514384979125336e-23,,4114927755.3099723,-0.0039968142363953595,48.66187875,55527.0,0.0005,,2.5e-07,-1.9,-14.166849870864768,2.31,,0.4,-2.0532813493236293,,-3.4,,15.71111975,0.002964112421588179,38.15010110533865,0.0006,1.3888888888888888e-07,1.7301119921957286e+34,,01:02:50.66874
J0102+6537,124.0795948572908,5.954922985402521e-15,0.0001,49.43766450282241,+65:37:13.416,3199886984231.537,0.15,8.30997036654292,65.853,9.154943017304323,1.1278370032675537e-11,,8.458777524510436e-20,0.4,4467690.319018207,-4.41077005829804,65.62039333333333,56000.0,0.001,0.04,4.1666666666666667e-07,1.77,2.7734102757206807,2.5,,0.07,2.1673759133824952,,9.24,B0059+65,15.637464166666668,1.6791642290642343,52.31768431093492,0.016,2.7777777777777776e-07,4.965424284825048e+31,,01:02:32.9914
J0103+54,124.74084337133651,,20.0,39.740314300663435,+54:02,,,,54.8,,6e-06,,,,,,54.03333333333333,56657.0,5.0,,0.08333333333333333,,-8.795633485058753,1.998,,,,,,,15.904166666666667,0.354304,42.73070757709852,,0.08333333333333333,,,01:03:37
J0104+64,124.30836561119068,,,48.02311831180505,+64:00:00,,,,44.6,,,,,,,,64.0,,,,,,1.161830446269458,1.711,,,,,,,15.999999999999998,1.386,50.94699668786094,0.3,,,,01:04
J0105-7208,301.39493582734616,2.3617885874614235e-14,0.3,314.5077894280858,-72:08:53.4,2723664822853.2397,,,120.4,,3.763506632876142e-11,,8.467889923973303e-18,,205774.4098288933,,-72.14816666666667,59929.7,0.8,,0.0012499999999999998,,-44.937673330308854,59.967,,,,,,,16.410416666666663,0.30673712820899846,-65.19733272459362,0.2,0.00022222222222222223,3.2307378128328865e+34,,01:05:38.5
J0106+4855,125.46510539914101,4.279156159455215e-16,0.01,36.86744392567703,+48:55:51.8,190888273125.9026,,,70.9,,5.5321099005578e-13,,4.840596162988108e-20,,3078990.208799031,,48.93105555555555,55225.0,0.2,,4.1666666666666665e-05,,-13.866999310682692,3.063,,,,,,,16.60441666666667,0.08315730500501595,38.099609916524635,0.2,5.555555555555556e-05,2.937762304379495e+34,,01:06:25.06
J0107+1322,128.9914703962031,6.87e-16,0.02,20.70167781169683,+13:22:31.7,917793316550.0826,,,21.67,,,,3e-18,,27614830.895942815,,13.375472222222223,,0.8,,8.333333333333333e-05,,-49.305250640847156,2.349,,,,,,,16.916458333333335,1.197383,5.718322940931423,,0.00022222222222222223,1.579854931193354e+31,,01:07:39.95
J0108+6608,124.64609997666372,1.3050932466562642e-14,0.0003,50.73230766779504,+66:08:34.499,4141862975816.5815,0.04,-3.75046884139644,30.5482,-34.992664889871904,4.943347777191259e-10,,2.966008666331788e-18,0.47,1558383.8906106085,47.89591823391336,66.14291638888889,56000.0,0.001,0.03,1.2499999999999997e-06,35.15,3.327556983904341,2.14,,0.03,32.91805589498149,,-32.75,B0105+65,17.09377041666666,1.283659842947923,52.354070100359486,0.0014,2.7777777777777776e-07,2.4358548930978543e+32,,01:08:22.5049
J0108+6905,124.46094657236266,4.809456470078737e-17,0.027939444213702612,53.92357,+69:05:52.64406594,229676551390.11896,,,61.062,,4.5891760210674975e-12,,3.4418820158006234e-20,,352864039.16488314,,69.09795668498366,49875.0,0.013036684274244053,,0.00011641435089042755,,6.276853861069025,1.981,,,,5e-05,,B0105+68,17.122931859908096,1.0711181098585134,54.61912,0.004,3.6213011872900145e-06,1.545053949459661e+30,3e-05,01:08:29.50364638
J0108-1431,140.93442910071255,3.97818036756346e-17,0.1512,9.830211616130013,-14:31:57.19530,181376439361.68686,1.7,6.831451184961584,2.1712914847770857,115.2413282000891,2.608642863976039e-10,,7.825928591928117e-18,4.2,321631728.60181344,-169.80748297618538,-14.53255425,59400.0,3.96,1.4,0.0006299999999999999,-152.5,-76.81690626554125,0.21,,3.0,-124.90270723518934,,75.0,,17.035147897499996,0.8075646822354292,-20.06143826378664,,0.0011,2.9820316896470543e+30,,01:08:08.4354954
J0109+11,129.79276190372946,,4.0,20.298347888729065,+11:32,,,,17.0,,,,,,,,11.533333333333333,,15.0,,0.9999999999999999,,-51.10431428625972,1.566,,,,,,,17.249999999999996,0.4327,3.89129769648927,2.0,0.25,,,01:09
J0110-22,163.37694311910838,,,6.886231270185879,-22:00:00,,,,20.8,,,,,,,,-22.0,,,,,,-83.35990332777122,25.0,,,,,,,17.5,1.262,-27.039134645260248,0.3,,,,01:10
J0110-2223,,6.210914845199389e-16,0.038307095023408386,6.75994,-22:23:58.30388345,895881374681.9822,,,,,3.185084535999687e-11,,3.1850845359996876e-17,,32192592.059176445,,-22.399528856515143,,0.22676236148041237,,0.0001596128959308683,,,,,,,0.00012,,,17.569429966833404,1.261959693492563,-27.42791,,6.29895448556701e-05,1.2200534569442753e+31,0.00012,01:10:16.66319204
J0111+6624,124.92794212833569,8.364758814356194e-15,0.15204410838100546,51.3828,+66:24:10.80038567,6070234057687.129,,,111.2,,3.701220714316899e-10,,1.6655493214426048e-16,,8148358.124845345,,66.40300010713113,56500.0,0.26284734195017445,,0.0006335171182541894,,3.608509615800504,2.412,,,,0.0004,,,17.841149188852604,4.301872100793386,52.371,0.03,7.301315054171512e-05,4.148018429901387e+30,0.0001,01:11:21.87580532
J0111-7131,300.66908527306845,7.092e-15,0.09,316.305463092873,-71:31:46.8,2236142140867.6377,,,79.4,,5e-11,,4e-18,,1538251.8249050025,,-71.52966666666667,52369.0,0.6,,0.0003749999999999999,,-45.51042770369853,59.7,,,,,,,17.869874999999997,0.68854151164,-65.35254825957743,0.5,0.00016666666666666666,8.577052682853478e+32,,01:11:28.77
J0113-7220,300.6151565030564,4.859e-15,0.03,314.6368652326438,-72:20:32.20,1273369054588.9224,,,125.49,,1e-11,,1.5e-18,,1062627.0459176837,,-72.34227777777777,51212.0,0.15,,0.000125,,-44.688019478179,59.7,,,,,,,18.296208333333333,0.32588301613,-65.80187556521817,0.02,4.1666666666666665e-05,5.542701038331635e+33,,01:13:11.09
J0115+6325,125.64822425642728,1.599e-15,0.01,49.13369326863928,+63:25:50.8,924023052750.3254,,,65.069,,5e-12,,3e-18,,5166956.027788127,,63.43077777777778,57876.0,0.1,,4.1666666666666665e-05,,0.6874021612495539,1.931,,,,,,,18.941124999999996,0.521455427473,49.715189525803574,0.004,2.777777777777778e-05,4.452015054029869e+32,,01:15:45.87
J0117+5914,126.28301558387788,5.849954549965026e-15,0.0036928190537534986,45.902915,+59:14:38.4063007,779522843024.6107,,7.0,49.4207,-5.13837812423068,1.955077999675567e-12,6.0,1.6463814735654305e-20,,274738.0359122891,17.0,59.24400175019448,49751.0,0.01173495186147439,,1.5386746057306243e-05,18.083264857953537,-3.457125304026438,1.768,5.0,,17.652112345337805,7e-06,-3.3159511572251237,B0114+58,19.411086618665493,0.10143906648239018,46.123604,0.0006,3.2597088504095527e-06,2.2125673382531884e+35,7e-06,01:17:38.66078848
J0120+1837,,1.3627349466198148e-17,0.005456158136242074,25.529881,+18:37:57.11275026,135379139869.73384,,,,,3.4499618901767466e-12,,3.4499618901767466e-19,,1527027277.3586926,,18.632531319515838,,0.1238529194126644,,2.2733992234341976e-05,,,,,,,7e-06,,,20.05008394878129,1.3133852995554554,9.43371,,3.440358872574011e-05,2.3746230384943874e+29,4e-05,01:20:12.02014771
J0121+53,127.37829284721947,,11.0,42.33691503777678,+53:29,,,,91.38,,4e-07,,,,,,53.483333333333334,,16.0,,2.7499999999999996,,-9.133005446667275,2.644,,,,,,,20.25,2.7247846,40.95299267838824,0.03,0.26666666666666666,,,01:21
J0122+1416,134.02967769347998,3.803e-15,0.03,24.282865929466446,+14:16:17,2325751586556.0537,,,17.69,,,,1e-18,,5786821.4363869745,,14.27138888888889,57876.0,1.0,,0.000125,,-47.940247342045936,1.583,,,,,,,20.50545833333333,1.388994,5.22881087319085,,0.0002777777777777778,5.602539832529837e+31,,01:22:01.31
J0125+62,126.89862798946457,,3.0,49.8538491752688,+62:35,,,,118.0,,0.0001,,,,,,62.583333333333336,56292.0,18.0,,0.75,,-0.0219246145131645,2.403,,,,,,,21.499999999999996,1.70823,48.35734675541222,0.5,0.3,,,01:26
J0125-2327,188.93202517290982,1.8415975223135673e-20,5e-06,9.743403184,-23:27:08.1349,263268052.70288402,0.2,38.18,9.5974,7.897311404846308,1.3508380564171988e-17,0.06,1.3508380564171988e-24,0.84,3162080768.887163,-6.17,-23.452259694444443,59155.0,0.0001,0.11,2.083333333333333e-08,10.5,-81.5694036235346,1.1904675357497148,0.03,0.08,37.779122178458394,9e-09,37.14,,21.254476366666665,0.003675374887568884,-29.830147598,0.0003,2.777777777777778e-08,1.4643656325252012e+34,1.5e-08,01:25:01.074328
J0129+36,131.49172987234894,,,34.651423457748486,36:05,,,,54.0,,0.005,,,,,,36.083333333333336,,10.0,,,,-26.154981504031653,25.0,,,,,,,22.374999999999996,1.089,24.707700363082093,2.0,0.16666666666666666,,,01:29:30
J0131-7310,298.9438556375126,1.7614e-15,0.03,313.87238777737764,-73:10:09.34,792402770401.2943,,,205.22,,7e-12,,7e-19,,3131425.3793987017,,-73.16926111111111,52335.0,0.13,,0.000125,,-43.64761641681563,59.7,,,,,,,22.868791666666663,0.348124045581,-67.35982335962402,0.06,3.611111111111111e-05,1.6482218348181175e+33,,01:31:28.51
J0133-6957,297.6906022235941,1.2e-16,0.01,321.64731767113955,-69:57:29.68,238645455394.53424,,,22.948,,3e-12,,2e-19,,61194152.610755146,,-69.95824444444445,49980.199219,0.03,,4.1666666666666665e-05,,-46.73919678348998,2.441,,,,,,,23.38525,0.463473741703,-66.35233264137325,0.008,8.333333333333334e-06,4.758450770965691e+31,,01:33:32.46
J0134-2937,230.25123399943791,7.837504291108895e-17,0.001296,8.73520665065531,-29:37:17.18523,104842738105.60028,2.0,11.091543659508444,21.797981732619277,5.200094353240851,9.379245988148821e-14,,2.8137737964446485e-21,,27687720.776312605,-15.715522875463549,-29.621440341666666,59400.0,0.02808,,5.399999999999999e-06,-9.0,-80.2496748748032,25.0,,1.0,18.519152753767997,,17.0,,23.577909153749996,0.13696164417930168,-36.2845993664786,,7.8e-06,1.2043165250046638e+33,,01:34:18.6981969
J0137+1654,138.4491800635072,1.223e-17,0.01,28.7211927092939,+16:54:42.1,72071441818.24033,,,26.08,,,,3e-20,,537328142.5188099,,16.911694444444443,,0.4,,4.1666666666666665e-05,,-44.57085300737663,3.059,,,,,,,24.349499999999995,0.414763,6.314251419105885,,0.00011111111111111112,6.766844123572875e+30,,01:37:23.88
J0137+6349,127.95521413694335,9.598060284376671e-16,0.02397175191275162,52.4826,+63:49:34.36886482,840025875972.5349,,,285.5,,5.154704771416043e-12,,4.639234294274439e-18,,11851804.04240682,,63.826213573561844,56500.0,0.025001541257767563,,9.988229963646508e-05,,1.401906884038876,9.097,,,,5e-05,,,24.30569054985469,0.717962726847017,48.69309,0.06,6.944872571602101e-06,1.0238527827500538e+32,3e-05,01:37:13.36573197
J0139+3336,134.38073127694486,2.064e-15,0.04,35.729846556359945,+33:36:59.7,1624072167875.047,,,21.2,,1e-10,,8e-18,,9579819.852883017,,33.61658333333334,57901.0,0.9,,0.00016666666666666666,,-28.174293618998554,1.47,,,,,,,24.98845833333333,1.2479609557,21.593235273950665,,0.00025,4.192435942634615e+31,,01:39:57.23
J0139+5621,129.60902059237065,7.909588303523702e-14,0.02,47.34006774398441,+56:21:36.8,11991352088392.209,,,101.84,,9.455537101095874e-11,,2.521476560306309e-18,,355626.92328734626,,56.36022222222223,56000.0,0.4,,8.333333333333333e-05,,-5.885309364061574,2.41,,,,,,,24.910666666666664,1.7753438259574654,42.14602983189263,0.04,0.00011111111111111112,5.580411090729453e+32,,01:39:38.56
J0139+5814,129.21600096650735,1.0711673241378302e-14,0.0012,48.558805928433124,+58:14:31.819,1728711596630.3552,0.07,-24.850844832864105,73.8114,-15.70739494428962,1.48458692608623e-11,,1.1134401946258672e-19,0.37,402992.1060856211,-4.8153516063638815,58.24217194444444,52275.0,0.017,0.04,4.999999999999999e-06,-16.6,-4.044050581303253,2.6,,0.07,-19.850184988158293,,-19.11,B0136+57,24.832250416666664,0.272450630948639,43.80392850782677,0.0008,4.722222222222222e-06,2.0909979104847497e+34,,01:39:19.7401
J0141+6009,129.14665592765434,3.9107029437943967e-16,0.01076015166175665,50.28081,+60:09:32.32286641,699812153403.5208,,7.0,34.926,,1.7947237006858175e-12,,1.346042775514368e-20,,49547230.597739644,,60.15897857400192,49293.0,0.03602884082535474,,4.4833965257319376e-05,,-2.1053042246680156,2.3,12.0,,,2e-05,,B0138+59,25.41640010130015,1.222948520545672,45.30668,0.004,1.0008011340376317e-05,8.440924913651643e+30,2e-05,01:41:39.93602431
J0141+63,128.49714156993423,,2.0,52.44954546093302,+63:08,,,,272.8,,5e-07,,,,,,63.13333333333333,56292.0,8.0,,0.49999999999999994,,0.7983644504769141,8.774,,,,,,,25.249999999999996,0.0466859,47.882316217793644,0.02,0.13333333333333333,,,01:41
J0141+6303,128.59520150317766,1.6462272607059229e-18,0.001,52.5025597,+63:03:49.445,8870775273.378187,,,272.762,,2.6148577233640965e-14,,2.6148577233640967e-22,,449272314.4735786,,63.06373472222222,57431.0,0.009,,4.166666666666666e-06,,0.746667846255774,8.788,,,,6e-07,,,25.44067083333333,0.046680275307708005,47.7773462,0.002,2.4999999999999998e-06,6.389241437660312e+32,5e-07,01:41:45.761
J0146+31,136.5320485674498,,40.0,36.002473918363364,+31:04,,,,25.0,,,,,,,,31.066666666666666,57022.0,10.0,,0.16666666666666666,,-30.353429627548373,1.825,,,,,,,26.562499999999996,0.9381,18.728891330956124,,0.16666666666666666,,,01:46:15
J0146+6145,129.38404407089573,1.9931635102667597e-12,0.1,52.15751599784463,+61:45:02.8,133169936425082.45,1.0,-2.5333993739493637,,-4.4088984039442884,3.7749308906567423e-07,,4.529917068821196e-14,,69070.50160226495,3.741909621045512,61.75077777777778,49031.0,0.7,,0.00041666666666666664,1.9,-0.43084545410213465,3.6,,1.0,0.9907647872716848,,-4.1,,26.593416666666663,8.688994062210817,46.37963419685981,,0.00019444444444444443,1.1994831821646477e+32,,01:46:22.42
J0147+5922,130.05877260579896,2.5676349907858607e-16,0.0001,50.651872567798904,+59:22:03.284,227195860918.5481,0.08,-3.671427629513155,40.111,-7.061635719659603,1.5416832980296077e-13,,7.708416490148048e-21,0.47,12114356.220262077,6.464728854425945,59.367578888888886,56000.0,0.001,0.07,4.1666666666666667e-07,3.8,-2.722809262256954,1.9,,0.09,2.3249518194637173,,-6.39,B0144+59,26.93601416666666,0.19632137543003358,44.23784780437948,0.003,2.7777777777777776e-07,1.339646636350095e+33,,01:47:44.6434
J0149+29,137.76587521997294,,,35.83890958258185,29:10,,,,35.0,,0.01,,,,,,29.166666666666668,,15.0,,,,-32.04159589161022,3.256,,,,,,,27.249999999999996,2.654,16.744118230796577,2.0,0.25,,,01:49:00
J0151-0635,160.36849495507707,4.354844172876437e-16,0.0768,23.399186099610585,-06:35:03.69396,808175040126.2512,0.07,7.974218850700147,25.48975335972223,11.903993470024492,3.4323894958632017e-10,,1.2871460609487008e-17,0.23,53288280.726580694,-8.93567197927154,-6.584359433333333,59400.0,2.592,0.09,0.0003199999999999999,-5.38,-65.00397412248483,25.0,,0.1,1.3150435223270756,,10.7,B0148-06,27.84468446,1.464664956539379,-16.844237419598333,,0.00072,5.471639597782027e+30,,01:51:22.7242704
J0152+0948,146.81187310995435,1.7e-15,0.05,29.586934173282852,+09:48:10,2186632821851.8992,,,22.88,,,,4e-18,,25598820.979452696,,9.802777777777779,,2.0,,0.00020833333333333332,,-50.22123749554194,2.476,,,,,,,28.098875,2.746647,-1.6278487489441038,,0.0005555555555555556,3.238919215784611e+30,,01:52:23.73
J0152-1637,179.30613886553394,1.2999614374240174e-15,0.00384,19.500730328405606,-16:37:54.03229,1052860123195.461,0.4,-11.512457586146176,12.025257218512607,24.715308455220523,6.934607049098566e-12,,2.0803821147295813e-19,0.5,10149543.194881415,-29.116890636315993,-16.63167563611111,59400.0,0.1692,0.2,1.6e-05,-31.3,-72.45660967500984,0.93,,0.2,-19.221954322162638,,0.8,B0149-16,28.045244839166664,0.8327428804318033,-26.218670194019833,,4.7e-05,8.887045855348996e+31,,01:52:10.8587614
J0154+1833,143.1850044973942,2.918601298491007e-21,3e-05,33.16765966713884,+18:33:50.758,84064654.2463069,1.9,6.517648579383898,19.8,12.633327783954055,4.472952181595412e-16,,1.1182380453988532e-23,,12836404676.540142,-11.950742947434495,18.564099444444444,56900.0,0.009,,1.25e-07,-8.9,-41.80965862181603,1.623,,0.9,-5.069420983029008,,10.3,,28.653678041666662,0.0023645697763005993,6.389067386740936,,2.4999999999999998e-06,8.71521500275439e+33,,01:54:36.88273
J0156+04,151.97485871941487,,30.0,28.40123434954396,+04:02,,,,27.5,,,,,,,,4.033333333333333,,8.0,,0.12499999999999999,,-55.15487432817626,25.0,,,,,,,29.004166666666663,,-7.346007627631381,,0.13333333333333333,,,01:56:01
J0156+3949,136.3694963993816,1.516169353990392e-16,0.30027378196680116,41.7809,+39:49:28.54712657,530334975853.257,,,59.833,,9.845255545392157e-11,,9.845255545392157e-19,,189308969.94015864,,39.8245964240471,49701.0,3.2350011105861647,,0.0012511407581950048,,-21.332363010291942,4.92,,,,0.0006,,B0153+39,29.230189720691094,1.8115606113139169,26.0026,0.011,0.000898611419607268,1.0068130659997316e+30,0.0012,01:56:55.24553297
